ID	ICON	技能等级	职业	等级限制	修炼次数	消耗金钱	攻击	防御	暴击	闪避	忽视进攻	忽视防御	减免率	减免几率	连击伤害	连击几率	吸收率	吸收几率	吸血率	吸血几率	生命条件	攻击提升	反伤率	反伤几率	技能描述	技能名字	自己技能动画	对方技能动画
201	13	32	1	420	260	79432	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.210	name.skill.210		
201	13	33	1	440	265	87756	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.210	name.skill.210		
201	13	34	1	460	270	96950	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.210	name.skill.210		
201	13	35	1	480	275	107108	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.210	name.skill.210		
202	15	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.100	name.skill.211		
202	15	1	1	12	20	318	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.211	name.skill.211		
202	15	2	1	22	30	513	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.212	name.skill.212		
202	15	3	1	32	40	829	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.213	name.skill.213		
202	15	4	1	42	50	1345	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.214	name.skill.214		
202	15	5	1	52	60	2185	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.215	name.skill.215		
202	15	6	1	62	80	3554	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.216	name.skill.216		
202	15	7	1	72	100	5616	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.217	name.skill.217		
202	15	8	1	77	120	6198	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.218	name.skill.218		
202	15	9	1	82	140	6840	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.219	name.skill.219		
202	15	10	1	87	180	7550	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.220	name.skill.220		
202	15	11	1	92	185	8335	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.220	name.skill.220		
202	15	12	1	102	190	10056	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.220	name.skill.220		
202	15	13	1	112	195	11101	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.220	name.skill.220		
202	15	14	1	122	200	12258	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.220	name.skill.220		
202	15	15	1	132	205	13536	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.220	name.skill.220		
202	15	16	1	142	210	14948	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.220	name.skill.220		
202	15	17	1	152	215	16506	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.220	name.skill.220		
202	15	18	1	162	220	18228	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.220	name.skill.220		
202	15	19	1	172	225	20130	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.220	name.skill.220		
202	15	20	1	182	230	22231	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.220	name.skill.220		
202	15	21	1	202	235	26847	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.220	name.skill.220		
202	15	22	1	222	240	29652	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.220	name.skill.220		
202	15	23	1	242	245	32752	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.220	name.skill.220		
202	15	24	1	262	250	36177	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.220	name.skill.220		
202	15	25	1	282	255	39960	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.220	name.skill.220		
202	15	26	1	302	260	44139	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.220	name.skill.220		
202	15	27	1	322	265	48758	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.220	name.skill.220		
202	15	28	1	342	270	53862	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.220	name.skill.220		
202	15	29	1	362	275	59503	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.220	name.skill.220		
202	15	30	1	382	280	65736	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.220	name.skill.220		
202	15	31	1	402	285	72620	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.220	name.skill.220		
202	15	32	1	422	290	80228	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.220	name.skill.220		
202	15	33	1	442	295	88634	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.220	name.skill.220		
202	15	34	1	462	300	97921	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.220	name.skill.220		
202	15	35	1	482	305	108181	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.220	name.skill.220		
203	17	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.100	name.skill.221	50HDZD_Myself	51HDZD_Others
203	17	1	1	14	50	349	0	0	0	0	0	0	0	0	0	0	10	20	0	0	0	0	0	0	tip.skill.221	name.skill.221	50HDZD_Myself	51HDZD_Others
203	17	2	1	24	60	564	0	0	0	0	0	0	0	0	0	0	12	20	0	0	0	0	0	0	tip.skill.222	name.skill.222	50HDZD_Myself	51HDZD_Others
203	17	3	1	34	70	913	0	0	0	0	0	0	0	0	0	0	14	20	0	0	0	0	0	0	tip.skill.223	name.skill.223	50HDZD_Myself	51HDZD_Others
203	17	4	1	44	80	1482	0	0	0	0	0	0	0	0	0	0	16	20	0	0	0	0	0	0	tip.skill.224	name.skill.224	50HDZD_Myself	51HDZD_Others
203	17	5	1	54	90	2408	0	0	0	0	0	0	0	0	0	0	18	20	0	0	0	0	0	0	tip.skill.225	name.skill.225	50HDZD_Myself	51HDZD_Others
203	17	6	1	64	120	3917	0	0	0	0	0	0	0	0	0	0	20	20	0	0	0	0	0	0	tip.skill.226	name.skill.226	50HDZD_Myself	51HDZD_Others
203	17	7	1	74	140	5842	0	0	0	0	0	0	0	0	0	0	22	20	0	0	0	0	0	0	tip.skill.227	name.skill.227	50HDZD_Myself	51HDZD_Others
203	17	8	1	79	160	6447	0	0	0	0	0	0	0	0	0	0	24	20	0	0	0	0	0	0	tip.skill.228	name.skill.228	50HDZD_Myself	51HDZD_Others
203	17	9	1	84	180	7115	0	0	0	0	0	0	0	0	0	0	26	20	0	0	0	0	0	0	tip.skill.229	name.skill.229	50HDZD_Myself	51HDZD_Others
203	17	10	1	89	230	7855	0	0	0	0	0	0	0	0	0	0	30	20	0	0	0	0	0	0	tip.skill.230	name.skill.230	50HDZD_Myself	51HDZD_Others
204	19	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.100	name.skill.231	39SX_Myself	40SX_Others
204	19	1	1	16	100	384	0	0	0	0	0	0	0	0	0	0	0	0	5	20	0	0	0	0	tip.skill.231	name.skill.231	39SX_Myself	40SX_Others
204	19	2	1	26	120	621	0	0	0	0	0	0	0	0	0	0	0	0	10	20	0	0	0	0	tip.skill.232	name.skill.232	39SX_Myself	40SX_Others
204	19	3	1	36	140	1005	0	0	0	0	0	0	0	0	0	0	0	0	15	20	0	0	0	0	tip.skill.233	name.skill.233	39SX_Myself	40SX_Others
204	19	4	1	46	160	1633	0	0	0	0	0	0	0	0	0	0	0	0	20	20	0	0	0	0	tip.skill.234	name.skill.234	39SX_Myself	40SX_Others
204	19	5	1	56	180	2654	0	0	0	0	0	0	0	0	0	0	0	0	25	20	0	0	0	0	tip.skill.235	name.skill.235	39SX_Myself	40SX_Others
204	19	6	1	66	220	4317	0	0	0	0	0	0	0	0	0	0	0	0	30	20	0	0	0	0	tip.skill.236	name.skill.236	39SX_Myself	40SX_Others
204	19	7	1	76	260	6077	0	0	0	0	0	0	0	0	0	0	0	0	35	20	0	0	0	0	tip.skill.237	name.skill.237	39SX_Myself	40SX_Others
204	19	8	1	81	300	6706	0	0	0	0	0	0	0	0	0	0	0	0	40	20	0	0	0	0	tip.skill.238	name.skill.238	39SX_Myself	40SX_Others
204	19	9	1	86	340	7402	0	0	0	0	0	0	0	0	0	0	0	0	45	20	0	0	0	0	tip.skill.239	name.skill.239	39SX_Myself	40SX_Others
204	19	10	1	91	400	8172	0	0	0	0	0	0	0	0	0	0	0	0	50	20	0	0	0	0	tip.skill.240	name.skill.240	39SX_Myself	40SX_Others
205	21	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.100	name.skill.241		
205	21	1	1	18	200	423	50	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.241	name.skill.241		
205	21	2	1	28	230	684	55	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.242	name.skill.242		
205	21	3	1	38	260	1107	60	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.243	name.skill.243		
205	21	4	1	48	290	1799	65	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.244	name.skill.244		
205	21	5	1	58	320	2925	70	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.245	name.skill.245		
205	21	6	1	68	350	4758	75	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.246	name.skill.246		
205	21	7	1	78	380	6321	80	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.247	name.skill.247		
205	21	8	1	83	410	6976	85	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.248	name.skill.248		
205	21	9	1	88	440	7701	90	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.249	name.skill.249		
205	21	10	1	93	500	8501	100	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.250	name.skill.250		
205	21	11	1	98	505	9384	100	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.250	name.skill.250		
205	21	12	1	108	510	10671	105	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.250	name.skill.250		
205	21	13	1	118	515	11782	110	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.250	name.skill.250		
205	21	14	1	128	520	13009	115	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.250	name.skill.250		
205	21	15	1	138	525	14366	120	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.250	name.skill.250		
205	21	16	1	148	530	15864	125	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.250	name.skill.250		
205	21	17	1	158	535	17519	130	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.250	name.skill.250		
205	21	18	1	168	540	19346	135	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.250	name.skill.250		
205	21	19	1	178	545	21366	140	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.250	name.skill.250		
205	21	20	1	188	550	23596	150	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.250	name.skill.250		
205	21	21	1	208	555	27659	155	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.250	name.skill.250		
205	21	22	1	228	560	30550	160	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.250	name.skill.250		
205	21	23	1	248	565	33744	165	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.250	name.skill.250		
205	21	24	1	268	570	37272	170	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.250	name.skill.250		
205	21	25	1	288	575	41169	175	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.250	name.skill.250		
205	21	26	1	308	580	45477	180	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.250	name.skill.250		
205	21	27	1	328	585	50236	185	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.250	name.skill.250		
205	21	28	1	348	590	55496	190	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.250	name.skill.250		
205	21	29	1	368	595	61308	195	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.250	name.skill.250		
205	21	30	1	388	600	67729	200	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.250	name.skill.250		
205	21	31	1	408	605	74823	205	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.250	name.skill.250		
205	21	32	1	428	610	82664	210	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.250	name.skill.250		
205	21	33	1	448	615	91324	215	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.250	name.skill.250		
205	21	34	1	468	620	100892	220	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.250	name.skill.250		
205	21	35	1	488	625	111464	225	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.250	name.skill.250		
206	23	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.100	name.skill.251		
206	23	1	1	20	300	466	0	50	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.251	name.skill.251		
206	23	2	1	30	350	753	0	55	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.252	name.skill.252		
206	23	3	1	40	400	1220	0	60	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.253	name.skill.253		
206	23	4	1	50	450	1982	0	65	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.254	name.skill.254		
206	23	5	1	60	500	3224	0	70	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.255	name.skill.255		
206	23	6	1	70	550	5244	0	75	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.256	name.skill.256		
206	23	7	1	80	600	6575	0	80	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.257	name.skill.257		
206	23	8	1	85	650	7257	0	85	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.258	name.skill.258		
206	23	9	1	90	700	8012	0	90	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.259	name.skill.259		
206	23	10	1	95	800	8844	0	100	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.260	name.skill.260		
206	23	11	1	100	805	9762	0	100	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.260	name.skill.260		
206	23	12	1	110	810	10884	0	105	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.260	name.skill.260		
206	23	13	1	120	815	12017	0	110	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.260	name.skill.260		
206	23	14	1	130	820	13270	0	115	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.260	name.skill.260		
206	23	15	1	140	825	14654	0	120	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.260	name.skill.260		
206	23	16	1	150	830	16182	0	125	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.260	name.skill.260		
206	23	17	1	160	835	17870	0	130	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.260	name.skill.260		
206	23	18	1	170	840	19734	0	135	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.260	name.skill.260		
206	23	19	1	180	845	21794	0	140	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.260	name.skill.260		
206	23	20	1	190	850	24069	0	150	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.260	name.skill.260		
206	23	21	1	210	855	27935	0	155	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.260	name.skill.260		
206	23	22	1	230	860	30855	0	160	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.260	name.skill.260		
206	23	23	1	250	865	34081	0	165	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.260	name.skill.260		
206	23	24	1	270	870	37645	0	170	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.260	name.skill.260		
206	23	25	1	290	875	41580	0	175	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.260	name.skill.260		
206	23	26	1	310	880	45932	0	180	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.260	name.skill.260		
206	23	27	1	330	885	50739	0	185	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.260	name.skill.260		
206	23	28	1	350	890	56051	0	190	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.260	name.skill.260		
206	23	29	1	370	895	61922	0	195	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.260	name.skill.260		
206	23	30	1	390	900	68407	0	200	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.260	name.skill.260		
206	23	31	1	410	905	75572	0	205	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.260	name.skill.260		
206	23	32	1	430	910	83492	0	210	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.260	name.skill.260		
206	23	33	1	450	915	92238	0	215	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.260	name.skill.260		
206	23	34	1	470	920	101902	0	220	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.260	name.skill.260		
206	23	35	1	490	925	112581	0	225	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.260	name.skill.260		
301	25	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.100	name.skill.301		
301	25	1	3	10	5	253	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.301	name.skill.301		
301	25	2	3	20	10	466	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.302	name.skill.302		
301	25	3	3	30	20	753	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.303	name.skill.303		
301	25	4	3	40	30	1220	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.304	name.skill.304		
301	25	5	3	50	40	1982	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.305	name.skill.305		
301	25	6	3	60	60	3224	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.306	name.skill.306		
301	25	7	3	70	80	5244	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.307	name.skill.307		
301	25	8	3	75	100	5958	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.308	name.skill.308		
301	25	9	3	80	120	6575	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.309	name.skill.309		
301	25	10	3	85	150	7257	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.310	name.skill.310		
301	25	11	3	90	155	8012	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.310	name.skill.310		
301	25	12	3	100	160	9762	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.310	name.skill.310		
301	25	13	3	110	165	10884	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.310	name.skill.310		
301	25	14	3	120	170	12017	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.310	name.skill.310		
301	25	15	3	130	175	13270	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.310	name.skill.310		
301	25	16	3	140	180	14654	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.310	name.skill.310		
301	25	17	3	150	185	16182	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.310	name.skill.310		
301	25	18	3	160	190	17870	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.310	name.skill.310		
301	25	19	3	170	195	19734	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.310	name.skill.310		
301	25	20	3	180	200	21794	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.310	name.skill.310		
301	25	21	3	200	205	26582	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.310	name.skill.310		
301	25	22	3	220	210	29359	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.310	name.skill.310		
301	25	23	3	240	215	32428	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.310	name.skill.310		
301	25	24	3	260	220	35819	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.310	name.skill.310		
301	25	25	3	280	225	39565	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.310	name.skill.310		
301	25	26	3	300	230	43702	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.310	name.skill.310		
301	25	27	3	320	235	48275	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.310	name.skill.310		
301	25	28	3	340	240	53329	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.310	name.skill.310		
301	25	29	3	360	245	58913	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.310	name.skill.310		
301	25	30	3	380	250	65084	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.310	name.skill.310		
301	25	31	3	400	255	71900	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.310	name.skill.310		
301	25	32	3	420	260	79432	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.310	name.skill.310		
301	25	33	3	440	265	87756	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.310	name.skill.310		
301	25	34	3	460	270	96950	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.310	name.skill.310		
301	25	35	3	480	275	107108	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.310	name.skill.310		
302	27	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.100	name.skill.311		
302	27	1	3	12	20	318	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.311	name.skill.311		
302	27	2	3	22	30	513	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.312	name.skill.312		
302	27	3	3	32	40	829	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.313	name.skill.313		
302	27	4	3	42	50	1345	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.314	name.skill.314		
302	27	5	3	52	60	2185	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.315	name.skill.315		
302	27	6	3	62	80	3554	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.316	name.skill.316		
302	27	7	3	72	100	5616	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.317	name.skill.317		
302	27	8	3	77	120	6198	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.318	name.skill.318		
302	27	9	3	82	140	6840	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.319	name.skill.319		
302	27	10	3	87	180	7550	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.320	name.skill.320		
302	27	11	3	92	185	8335	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.320	name.skill.320		
302	27	12	3	102	190	10056	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.320	name.skill.320		
302	27	13	3	112	195	11101	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.320	name.skill.320		
302	27	14	3	122	200	12258	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.320	name.skill.320		
302	27	15	3	132	205	13536	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.320	name.skill.320		
302	27	16	3	142	210	14948	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.320	name.skill.320		
302	27	17	3	152	215	16506	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.320	name.skill.320		
302	27	18	3	162	220	18228	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.320	name.skill.320		
302	27	19	3	172	225	20130	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.320	name.skill.320		
302	27	20	3	182	230	22231	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.320	name.skill.320		
302	27	21	3	202	235	26847	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.320	name.skill.320		
302	27	22	3	222	240	29652	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.320	name.skill.320		
302	27	23	3	242	245	32752	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.320	name.skill.320		
302	27	24	3	262	250	36177	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.320	name.skill.320		
302	27	25	3	282	255	39960	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.320	name.skill.320		
302	27	26	3	302	260	44139	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.320	name.skill.320		
302	27	27	3	322	265	48758	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.320	name.skill.320		
302	27	28	3	342	270	53862	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.320	name.skill.320		
302	27	29	3	362	275	59503	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.320	name.skill.320		
302	27	30	3	382	280	65736	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.320	name.skill.320		
